"","t501","t502","MGT","Pmax","t50f1","t50f2","MGTf","Pmaxf"
"7187",4.5,4,6.13636363636364,0.88,4.90566734146724,5.22872071402355,4.98641648821447,0.917798787543641
"7188",5.5,5.33333333333333,6.13636363636364,0.88,5.39407637321347,5.7278402836238,5.44282867996066,0.898224605784465
"7189",3.91666666666667,3.83333333333333,4.5,0.88,NA,NA,NA,NA
"7190",4.66666666666667,4.5,5.47368421052632,0.76,4.59109206364543,5.41545807486201,4.63336698070371,0.768904102507729
"7191",3.9,3.85,4.82608695652174,0.92,4.04323230921686,4.20011003980825,4.07029437130751,0.922866925405639
"7192",5.5,5.25,6.85714285714286,0.84,5.74014725820658,6.22083509556904,5.84198139570352,0.901961258464715
"7193",4.4,4.3,5.4,1,4.37219591613975,4.37219591613975,4.41479536782574,1
"7194",3.59090909090909,3.54545454545455,4.08333333333333,0.96,3.51109530829994,3.54737654198097,3.51799389899204,0.960001635047687
"7195",4.6875,4.625,5.375,0.96,4.64094680197782,4.71159475567776,4.6630338642396,0.962108575343359
"7196",4.25,4.16666666666667,5.45833333333333,0.96,4.402778143257,4.47428839987958,4.42724142568976,0.962573528612611
"7197",3.9,3.85,5.21739130434783,0.92,4.17902695437366,4.34189396734299,4.20783965786779,0.923600942734479
"7198",4.64285714285714,4.57142857142857,5.40909090909091,0.88,4.57485350624282,4.85551472250897,4.6054709395001,0.884723838311638
"7199",4.5,4.4,5.6,0.8,4.53481569152317,5.21552224809673,4.58937057655311,0.815638793263611
"7200",4.75,4.625,5.47826086956522,0.92,4.61034558663961,4.79619801726402,4.66622600680377,0.939263102416163
"7201",4.75,4.66666666666667,5.29166666666667,0.96,4.51634426290848,4.59211408492174,4.55199423878179,0.967381689633219
"7202",5,4.875,5.52631578947368,0.76,4.7219279085812,5.52255985764294,4.76036936260033,0.767523131514922
"7203",5.2,5.1,6,0.92,4.93666549512667,5.07809833362834,5.02073763536626,0.962378906717027
"7204",5.5,5.41666666666667,6.1304347826087,0.92,5.21790787212333,5.40767986141653,5.26278646704561,0.935200464747133
"7205",4.25,4,5.2,0.8,4.33139120362623,4.88816757676931,4.36502659275964,0.804985707191476
"7206",4.7,4.6,5.55,0.8,4.69094890232845,5.28152087609899,4.72674473755409,0.806627572898429
"7207",4.25,4.125,4.90476190476191,0.84,4.14202318774491,4.46790771332744,4.16312014643555,0.841273284373495
"7208",4.08333333333333,4,4.79166666666667,0.96,3.91579418813444,3.98947185619359,3.95355446558935,0.966931274491925
"7209",5,4.75,5.58823529411765,0.68,4.75365557902503,6.01828011038759,4.78852525994807,0.685416309716535
"7210",4.5,4.375,5.24,1,4.35951771193851,4.35951771193851,4.39498775012292,1
"7211",4.5,4.41666666666667,5.47619047619048,0.84,4.42841337805457,4.81722003362432,4.45733710207416,0.843660640811045
"7212",5.875,5.75,6.22222222222222,0.72,5.50542395074903,6.59317103708416,5.54369753866759,0.729487331867857
"7213",4.5,4.4,5.35,0.8,4.44258366989783,4.96216366323965,4.47076714219129,0.80326635166265
"7214",4.83333333333333,4.66666666666667,5.81818181818182,0.88,4.77103863982664,5.105511013384,4.83126220865398,0.902217301110103
"7215",4.625,4.5,5.15,0.8,4.46713695298012,4.94983873446611,4.49113360009137,0.802086653526375
"7216",4.77777777777778,4.72222222222222,5.64,1,4.70645801590648,4.70645801590648,4.73981243898504,1
"7217",5,4.875,5.61904761904762,0.84,4.86963390832321,5.37856192761896,4.9287961258001,0.861132947803895
"7218",3.92857142857143,3.85714285714286,5.31818181818182,0.88,4.03261071497873,4.31555032013522,4.06842140361324,0.885787580002724
"7219",4.75,4.625,5.42857142857143,0.84,4.56179628910366,5.01167536518288,4.60221752401462,0.848813311136174
"7220",4.5,4.33333333333333,5.375,0.96,4.3975617503522,4.4693115678144,4.44210996678764,0.971838014949077
"7221",4.5,4.33333333333333,6.09090909090909,0.88,5.00131341629417,5.26907774360476,5.11123150928403,0.940210133119093
"7222",4.83333333333333,4.75,5.57142857142857,0.84,4.75803053502957,5.15909239415968,4.78700202472076,0.844201799105279
"7223",4.875,4.75,5.66666666666667,0.96,4.72898261894181,4.80291193932173,4.7543322270013,0.963287823104001
"7224",5.75,5.5,6.09090909090909,0.88,5.27614912079069,5.61196085393119,5.33812157260699,0.907169690888835
"7225",4.5,4.4375,5.39130434782609,0.92,4.47008276869437,4.60226525374749,4.48655621725572,0.920702611516612
"7226",5,4.91666666666667,5.61904761904762,0.84,4.83351744828937,5.14940953330847,4.85059922421427,0.840886708328169
"7227",4,3.91666666666667,4.65217391304348,0.92,3.92572264600041,4.09784161883347,3.96267471726151,0.92632098480903
"7228",4.75,4.625,5.38095238095238,0.84,4.51132959793598,4.92496211228537,4.54417696356678,0.845269329980463
"7229",5.75,5.5,6,0.88,5.27276900668334,5.60621627728871,5.32220325534001,0.897957180986779
"7230",4.5,4.4,5.22222222222222,0.72,4.32058240324114,5.29575756313903,4.35723641130126,0.725528732425005
"7231",4.875,4.75,5.5,0.88,4.72760850440063,5.02732825288436,4.76309070150428,0.887235737420375
"7232",3.75,3.66666666666667,4.85,0.8,3.64340587043454,4.19195108291669,3.68182778887255,0.805563720362807
"7233",4.3,4.2,5.04166666666667,0.96,4.2739860006899,4.34768102302944,4.3028435520706,0.963908294272821
"7234",4.33333333333333,4.25,4.95238095238095,0.84,4.11208368583053,4.53578902829633,4.15040247617407,0.846694544406136
"7235",3.91666666666667,3.83333333333333,4.66666666666667,0.72,3.96108533751362,4.74480149409857,3.98641525360241,0.721792126978322
"7236",4.42857142857143,4.35714285714286,5,0.92,4.18845195388757,4.37033602128311,4.23150075686865,0.929847617069908
"7237",4,3.9,4.91304347826087,0.92,3.96121916114032,4.12492683433009,3.99231837558677,0.92409665663565
"7238",4.625,4.5,5.625,0.96,4.64129098789136,4.69868980554464,4.69700783503808,0.980168626424509
"7239",4.25,4.125,4.80952380952381,0.84,3.91932255980676,4.34192169868838,3.95935507933146,0.846995727284657
"7240",4.3,4.2,5.04166666666667,0.96,4.15832169314504,4.23306675484016,4.19394142677843,0.966495427905071
"7241",4.875,4.75,6.1,0.8,4.98303102748876,5.74380060292141,5.07905088674711,0.845302798779539
"7242",5.35714285714286,5.28571428571429,6.22727272727273,0.88,5.27787193222661,5.61392261795323,5.33194935900401,0.901314307776407
"7243",4.66666666666667,4.5,5.57142857142857,0.84,4.60448088154434,5.06595526342157,4.64760232785549,0.850328091534659
"7244",5,4.875,5.4,1,4.68354358358053,4.68354358358053,4.71781412589702,1
"7245",4.25,4.16666666666667,5.09090909090909,0.88,NA,NA,NA,NA
"7246",4.66666666666667,4.5,5.21739130434783,0.92,4.43254812149496,4.61255066065471,4.4699198984889,0.927692415545365
"7247",4.71428571428571,4.64285714285714,5.42857142857143,0.84,4.64399649033939,5.02310111784978,4.67008895607742,0.843011060297994
"7248",4.25,4.125,4.95238095238095,0.84,4.22490675567167,4.58818352708081,4.25094535264322,0.842515330724322
"7249",5.5,5.375,6.42105263157895,0.76,5.31210637563663,6.26050870097279,5.36690659400454,0.779070012836495
"7250",4.4,4.3,4.89473684210526,0.76,4.23217669870114,4.74542641450246,4.24907096055015,0.760560165813004
"7251",4.5,4.4,5,0.8,4.33454127466883,4.75271053924283,4.3529840365838,0.800847512432928
"7252",4,3.875,4.52380952380952,0.84,3.70780333570837,4.15010020836511,3.75609942875919,0.850114232274058
"7253",4.66666666666667,4.5,5.42105263157895,0.76,4.57079484300658,5.31894136248732,4.6047150588371,0.765282651182484
"7254",4.5,4.375,5.43478260869565,0.92,4.50213853651108,4.6889499084902,4.55455451949652,0.936457792920416
"7255",4.25,4.125,5.47619047619048,0.84,4.23306789228321,4.7376095206744,4.33906152382197,0.886342981492024
"7256",5.6,5.5,6,0.84,5.31525344441099,5.79588085703596,5.35784135141691,0.852904616058857
"7257",4.5,4.4,4.79166666666667,0.96,4.07808132774912,4.12736985870456,4.14308700437102,0.983104467379729
"7258",4.5,4.4,4.95,0.8,4.28025035788748,4.86255729872707,4.31801496157857,0.80651014564706
"7259",5.16666666666667,5.11111111111111,5.58333333333333,0.96,4.77616063668903,4.84796805755192,4.79866256858885,0.962373858483525
"7260",5,4.875,6.26315789473684,0.76,5.11500205921651,6.13202687801822,5.18893954816195,0.790031169762692
"7261",4.5,4.4,5.40909090909091,0.88,4.50232933259799,4.79804252550321,4.5382604107874,0.886864008391526
"7262",4.9375,4.875,6.04545454545455,0.88,5.14212976425987,5.43752992097305,5.17333926702372,0.886247674000189
"7263",4,3.91666666666667,5.38095238095238,0.84,4.299071458716,4.80194994801261,4.36439909941298,0.86158689961587
"7264",5.5,5.4,6.5,0.8,5.5831518534259,6.31079134221827,5.64134670654137,0.824391056634549
"7265",4.875,4.75,5.68181818181818,0.88,4.89373547001474,5.21978454162379,4.94045408211402,0.894120373661699
"7266",4.5,4.42857142857143,5.20833333333333,0.96,4.46024678064906,4.52953944643872,4.4820556086643,0.961863209680449
"7267",4.83333333333333,4.66666666666667,5.95,0.8,4.87708251496005,5.60678582257815,4.94331770916475,0.824646911886192
"7268",4.9,4.8,6,0.72,5.03632310517931,6.30331840801965,5.09793336058582,0.740473443843692
"7269",4.75,4.625,5.52173913043478,0.92,4.68634280014465,4.82362146720764,4.77548675772673,0.963544295123792
"7270",4.375,4.25,5.22727272727273,0.88,4.28651419876095,4.61507653025858,4.36068511894763,0.908170564249886
"7271",4.6875,4.625,5.31818181818182,0.88,4.64902483844356,4.94169887800023,4.68272853467443,0.886199856388127
"7272",4.41666666666667,4.33333333333333,5.3,0.8,4.42488002040496,4.84757033140599,4.44336563953066,0.800894677074457
"7273",4.14285714285714,4.07142857142857,4.73913043478261,0.92,3.95014471262872,4.09091296466352,3.97156978133224,0.921353552840458
"7274",4.33333333333333,4.16666666666667,4.95238095238095,0.84,4.16592641313787,4.59295096587941,4.20450016159603,0.846921776943961
"7275",4.83333333333333,4.75,6,0.92,4.98633746196146,5.17565098542216,5.03203675597095,0.934554847597262
"7276",4.25,4.125,5.08695652173913,0.92,4.20252049690796,4.38712701363667,4.25155864817899,0.93313510686172
"7277",4.66666666666667,4.58333333333333,6.04347826086957,0.92,4.77082454247601,4.93846343575138,4.8428688578072,0.95174275480219
"7278",4.3,4.2,5.18181818181818,0.88,NA,NA,NA,NA
"7279",4.71428571428571,4.64285714285714,5.47619047619048,0.84,4.63739029016477,5.05793039586939,4.67068122790199,0.845715565673898
"7280",4.7,4.65,5.73913043478261,0.92,4.80311258595374,4.95599848800035,4.82429336929476,0.921924780830254
"7281",4.5,4.375,5.66666666666667,0.84,4.65876826781857,5.17675407766367,4.73102043673951,0.868273598818578
"7282",5,4.75,5.43478260869565,0.92,4.59457377235965,4.77972783776161,4.6357255339156,0.930163288333466
"7283",5.41666666666667,5.33333333333333,6.81818181818182,0.88,5.73163826272492,6.05962153422323,5.77293369537758,0.894845518139392
"7284",3.3,3.2,4.77272727272727,0.88,3.45545673890546,3.74907544002149,3.50406585774379,0.890085555904025
"7285",5.5,5.25,5.57142857142857,0.84,4.77444047177609,5.29367940648374,4.8455802566188,0.868406976632041
"7286",5.08333333333333,5,6.08333333333333,0.96,5.20141157084066,5.27137364311525,5.22036891822533,0.961738103353482
"7287",4.83333333333333,4.66666666666667,6.4,0.8,5.33195537186372,6.08792587858336,5.43388549713613,0.8534700556738
"7288",4.25,4.16666666666667,4.6,0.8,3.90250839716448,4.46106029103097,3.9399617468728,0.805642181943459
"7289",4.75,4.625,6.05882352941176,0.68,5.1223149096546,6.69279837243133,5.17644134412288,0.695690235776906
"7290",5.25,5,5.95,0.8,5.16132817884466,5.82854414541243,5.20659562594886,0.813189028630962
"7291",4.5,4.44444444444444,5.09090909090909,0.88,4.38701764370125,4.57253088316294,4.4000047071743,0.880258116818369
"7292",4.66666666666667,4.61111111111111,5.1304347826087,0.92,4.53965246032923,4.66511124751038,4.5541902989425,0.920459209257357
"7293",5,4.875,6.52173913043478,0.92,5.42608991274215,5.56709363501095,5.50373504825707,0.96274530189024
"7294",3.6875,3.625,4.63636363636364,0.88,3.74942352934678,3.97097621845764,3.7712089229362,0.881259499025489
"7295",4.9,4.8,5.83333333333333,0.96,4.94454747584267,4.94454747584267,5.02536889923145,1
"7296",4,3.91666666666667,4.94736842105263,0.76,3.96425222686511,4.70820892069897,4.00237317978938,0.765706368385997
"7297",4.28571428571429,4.21428571428571,4.82608695652174,0.92,4.12876520108823,4.28670074970942,4.15567093109334,0.92291268485716
"7298",5.25,5.125,5.42105263157895,0.76,4.8634487765338,5.6724274415885,4.90182271496109,0.767889265419478
"7299",4.25,4.125,4.90476190476191,0.84,4.12436107068724,4.51770336440908,4.15622853182949,0.844227061589624
"7300",4.7,4.6,5.36363636363636,0.88,4.49735511799053,4.75153000797409,4.52188791448577,0.882480504162944
"7301",3.8125,3.75,4.9,0.8,3.95373033854651,4.4236844397972,3.97917099881367,0.802011601241795
"7302",4,3.9375,4.96,1,3.99368796502921,3.99368796502921,4.03871178385715,1
"7303",4.5,4.42857142857143,5.41666666666667,0.96,4.49291896757289,4.56326650713544,4.5155458478307,0.962117488161366
"7304",5.16666666666667,5,5.68181818181818,0.88,4.92883264408763,5.24875572361642,4.97131063817018,0.891702793585893
"7305",4,3.83333333333333,4.91304347826087,0.92,3.90549621689423,4.08741490082735,3.95986070806646,0.934981072680486
"7306",4.91666666666667,4.83333333333333,5.7,0.8,4.96417441562027,5.59867939528504,5.00487362842325,0.809820445452117
"7307",5.35714285714286,5.28571428571429,5.95454545454545,0.88,5.18194750243847,5.46704334508401,5.21007487286741,0.884888422078342
"7308",4.25,4.125,5.56521739130435,0.92,4.31259228882456,4.49651087833126,4.35655415478243,0.93072809231632
"7309",5.5,5.4,6,0.88,5.13569209244802,5.47184176743015,5.19238167202255,0.902211502151296
"7310",5.25,5.125,5.89473684210526,0.76,5.01910990529078,5.81907520543818,5.05545782391176,0.767386769222702
"7311",4.75,4.625,5.08,1,4.3974503436627,4.3974503436627,4.42602161803323,1
"7312",4.6,4.5,5.21739130434783,0.92,4.3848072461726,4.5709064953593,4.43284040705526,0.933281340449452
"7313",4.9,4.8,5.95454545454545,0.88,4.97529062692852,5.3070082926646,5.02611167863449,0.897167496240162
"7314",4.4,4.3,5.19047619047619,0.84,4.2106133680602,4.63284257343401,4.2476728189898,0.846380317041042
"7315",5.16666666666667,5,5.8,0.8,4.99430532546475,5.74878603493616,5.07447697605961,0.834769974346882
"7316",3.91666666666667,3.83333333333333,4.95833333333333,0.96,3.95254102247556,4.01695559843454,4.00665599043137,0.975676044139186
"7317",5.5,5.41666666666667,6.04347826086957,0.92,5.16110131254906,5.33860697583504,5.22277674480756,0.947204219755979
"7318",4.5,4.375,6,0.84,4.72996726798308,5.25030225888905,4.80520812718446,0.870803997655203
"7319",4.4,4.3,5.42857142857143,0.84,4.31556831478097,4.75801277626967,4.35644117351241,0.848318544816599
"7320",5.22222222222222,5.16666666666667,5.39130434782609,0.92,4.88616117270067,5.05319869956899,4.91221043354899,0.923649252444318
"7321",4.66666666666667,4.58333333333333,5.19047619047619,0.84,4.39473627610738,4.77658991310777,4.42271060899533,0.843296210756695
"7322",4.35714285714286,4.28571428571429,5,0.88,4.30524690818,4.50207651630044,4.32014807604915,0.880424959400263
"7323",5.16666666666667,5,5.95454545454545,0.88,5.06372965177649,5.37904153820773,5.10272925103428,0.890199108700536
"7324",4.5,4.4,5.3,0.8,4.40810743324824,4.96340115399301,4.44098821994232,0.804841230353481
"7325",4.71428571428571,4.64285714285714,5.69565217391304,0.92,4.77602607184582,4.96081939800117,4.81440303829229,0.929248886460858
"7326",4.75,4.5,5.77272727272727,0.88,4.55651396775325,4.88467004023396,4.61001093439532,0.896662310735412
"7327",4.7,4.6,5.09090909090909,0.88,4.43668523393425,4.70216236948944,4.4642114382316,0.883357960653701
"7328",3.94444444444444,3.88888888888889,5.45833333333333,0.96,4.41588018888788,4.49045059035028,4.4554782246035,0.969129098021181
"7329",5.4,5.3,5.78260869565217,0.92,5.05598193731189,5.24440138851205,5.09663995467423,0.931648680386341
"7330",4.5,4.4,5.27777777777778,0.72,4.53366274884555,5.45827074614552,4.56510354665533,0.724073187125798
"7331",4.25,4.125,5.1304347826087,0.92,4.33975053730838,4.48339246028657,4.36009744470827,0.921355739254245
"7332",4.375,4.25,4.95454545454545,0.88,4.17807278267421,4.45009932608494,4.20916526914413,0.884229890966885
"7333",4.83333333333333,4.66666666666667,5.625,0.96,NA,NA,NA,NA
"7334",5.83333333333333,5.66666666666667,7.04545454545455,0.88,6.17407671740044,6.4226483109012,6.2680373889738,0.945434578352262
"7335",4,3.9,5.09523809523809,0.84,3.95643429670901,4.34502279498438,3.9887369342431,0.84413995867147
"7336",5.5,5.33333333333333,6.1,0.8,5.42525538265956,6.18507547312819,5.50969439436933,0.842101210287465
"7337",4.2,4.1,4.73684210526316,0.76,4.09123151299392,4.64068932296081,4.11112407526025,0.760928460150686
"7338",4.3125,4.25,4.91666666666667,0.96,NA,NA,NA,NA
"7339",3.7,3.6,4.59090909090909,0.88,3.63035284109492,3.87992591574736,3.65964883561387,0.882972932626691
"7340",4.5,4.33333333333333,4.95454545454545,0.88,4.14015747252352,4.45261919347645,4.18803975672723,0.891727841287138
"7341",4.75,4.625,5.26315789473684,0.76,NA,NA,NA,NA
"7342",4.35714285714286,4.28571428571429,4.61111111111111,0.72,3.9621163713702,4.66994769446121,3.98291101046409,0.720964594120821
"7343",4.5,4.33333333333333,4.90909090909091,0.88,4.09868677584741,4.42485524485237,4.16228630740538,0.900446019680531
"7344",4.83333333333333,4.66666666666667,5.55,0.8,4.70745553288916,5.31365619205571,4.7454859717399,0.80768431963555
"7345",4.91666666666667,4.83333333333333,5.63636363636364,0.88,4.827868587008,5.14957468168386,4.87240801212259,0.892503016403523
"7346",5.58333333333333,5.5,6.15,0.8,5.30639342835895,5.94630025776989,5.34559129459914,0.810275038499998
"7347",4.08333333333333,4,4.4,0.8,3.49531340789661,4.07378061256742,3.54077634413182,0.807965951561754
"7348",4.83333333333333,4.75,5.57142857142857,0.84,4.67975618468729,5.09803020132746,4.71231329104168,0.845495433779237
"7349",4.16666666666667,4.08333333333333,4.80952380952381,0.84,3.96427093461561,4.32002826205768,3.99074791097262,0.842385396365747
"7350",4.3125,4.25,4.58333333333333,0.96,3.89465181625153,3.9678686668616,3.93495941338635,0.968061008991125
"7351",4.9,4.8,5.59090909090909,0.88,4.79572327571108,5.12083720243514,4.84291137055671,0.893952093009044
"7352",3.6,3.5,4.52631578947368,0.76,3.61148447540706,4.25854798124197,3.64232265301571,0.762946041493322
"7353",4.375,4.25,5.5,0.8,4.33727136156336,4.96916641342742,4.38310575399617,0.810300576022899
"7354",5.5,5.33333333333333,6,0.72,5.14652363735748,6.22543456190456,5.18615753580679,0.728918347550305
"7355",4.1875,4.125,5.22727272727273,0.88,4.18149284855779,4.37902433465748,4.19693366932757,0.880455765209026
"7356",4.2,4.1,5.04761904761905,0.84,4.00718733176403,4.45795259117505,4.05392942639383,0.850223520869695
"7357",4.25,4.125,5.23809523809524,0.84,4.20740797619556,4.66700299567535,4.25434841247465,0.850943196547419
"7358",4.66666666666667,4.5,5,0.84,4.21525633307607,4.67226452773003,4.26129452103086,0.85051770844346
"7359",3.9375,3.875,5.25,0.8,4.23553300410085,4.87817389609728,4.28471479342347,0.811606109682552
"7360",4.7,4.6,5.5,0.88,4.56490614708325,4.88829900169248,4.61388534330007,0.893990135846112
"7361",3.95,3.9,4.95833333333333,0.96,4.1676496455344,4.23830285686416,4.19281602016939,0.962536292694753
"7362",5,4.875,5.38095238095238,0.84,4.70542253569699,5.20242920196957,4.76018837865218,0.85740822901479
"7363",4.875,4.75,5.27272727272727,0.88,4.55327897356584,4.87483876975367,4.60107290352526,0.893249716816698
"7364",4.85714285714286,4.78571428571429,5.94117647058824,0.68,4.98427056653741,6.24059642354393,5.01739028109499,0.685233079024347
"7365",4.78571428571429,4.71428571428571,5.72727272727273,0.88,4.63863302559052,4.95202095436722,4.6806229195096,0.890320829900892
"7366",4.64285714285714,4.57142857142857,5.5,0.88,4.59132842565348,4.85944886313309,4.61855228502203,0.883471010653156
"7367",5,4.9,6.26086956521739,0.92,5.40024244697329,5.49076763266749,5.49666956703603,0.97801176355627
"7368",4.25,4,5.55,0.8,4.47590036147696,5.18965891250857,4.54173111127074,0.821839416731784
"7369",4.5,4.4,5.25,0.8,4.40441523235302,4.94440534860831,4.43532417868132,0.804121160032023
"7370",4.66666666666667,4.5,5.58823529411765,0.68,4.51070662460713,5.93265455594698,4.5575840807713,0.689699227244057
"7371",3.6875,3.625,5,0.88,3.68447436088382,3.96637543560802,3.72379079419742,0.886546016996224
"7372",3.8125,3.75,4.72727272727273,0.88,3.88703418755381,4.11037421046843,3.9084140879537,0.881251497164527
"7373",5.91666666666667,5.83333333333333,6.59090909090909,0.88,5.88253784617906,6.19712830900434,5.91622391150668,0.890246845326843
"7374",4,3.92857142857143,5.28571428571429,0.84,4.2372884189823,4.685446734285,4.28050022928077,0.849207957142346
"7375",4.7,4.6,5.45454545454545,0.88,4.56643100217646,4.87538317199082,4.60706154915028,0.88935611315757
"7376",4.38888888888889,4.33333333333333,5.54545454545455,0.88,4.36551323074945,4.65733907022372,4.40128052560477,0.886466300363844
"7377",5,4.9,5.8695652173913,0.92,4.96711928599492,5.15625973271397,5.01484232749851,0.935796606900537
"7378",5.5,5.25,5.94736842105263,0.76,5.17134541040026,5.96710575888336,5.20632287079442,0.767172961530432
"7379",4.2,4.1,4.94736842105263,0.76,4.04425142990573,4.69385755735151,4.07232557106735,0.762631199319749
"7380",4.57142857142857,4.5,5.1304347826087,0.92,4.38386371768056,4.54370498461334,4.40986397343452,0.922926896126405
"7381",4.83333333333333,4.66666666666667,5.25,0.8,4.49371797764417,5.14147485150503,4.5411021165941,0.811610742642965
"7382",4.5,4.4375,5.47826086956522,0.92,4.47754714011104,4.64399696761795,4.50588616648165,0.92386572512958
"7383",4,3.9,5.09523809523809,0.84,3.94997856911751,4.37370909806652,3.98995799126655,0.847038550554434
"7384",3.91666666666667,3.83333333333333,4.18181818181818,0.88,NA,NA,NA,NA
"7385",5,4.75,5.66666666666667,0.84,4.69294808056114,5.14187804198873,4.73198636441952,0.848523897490692
"7386",5,4.83333333333333,5.57142857142857,0.84,4.78436681753561,5.25124565243371,4.82731543658107,0.850878903759444
"7387",4.64285714285714,4.57142857142857,5.70833333333333,0.96,4.73752761950107,4.81371489295635,4.76785516979872,0.965360660811725
"7388",4.4375,4.375,5.18181818181818,0.88,4.22071181009188,4.50200801792217,4.25424567807653,0.885229814534179
"7389",5,4.75,6.52380952380952,0.84,5.36284239085824,5.86799827553213,5.45840085151883,0.891830723306482
"7390",4.5,4.33333333333333,5.05,0.8,4.25144279180313,4.83268760182107,4.28929000962163,0.806482573528472
"7391",4.125,4,4.81818181818182,0.88,4.13741697613498,4.363173945652,4.15797629733475,0.881218765898226
"7392",5,4.875,5.85714285714286,0.84,4.96607173888053,5.40954768484492,5.0017708868133,0.847671630292467
"7393",4.625,4.5,5.5,0.96,4.51759718968385,4.58348159100925,4.56785569194975,0.975849249559894
"7394",4,3.92857142857143,5.38095238095238,0.84,4.34399078044296,4.83791642577046,4.40274211070686,0.857939151726191
"7395",4.25,4.125,5.14285714285714,0.84,4.18993133811856,4.61814248618725,4.22855327294091,0.846997390592706
"7396",4,3.92857142857143,5.43478260869565,0.92,4.16429032625821,4.34795962742138,4.21140107937356,0.931923871639571
"7397",4.6,4.55,5.47826086956522,0.92,4.60869109777685,4.79491059063928,4.65141609559797,0.931095766859351
"7398",4.33333333333333,4.27777777777778,4.85714285714286,0.84,4.18303898773343,4.45047590442879,4.19707723498985,0.84030133551579
"7399",4.5,4,5.35,0.8,4.50647195865211,5.07717501362136,4.54076081708666,0.80557640903732
"7400",3.88888888888889,3.83333333333333,4.68,1,NA,NA,NA,NA
"7401",4.3,4.2,5,0.96,4.1038974821974,4.17359628970924,4.15178198388557,0.972656468863781
"7402",3.78571428571429,3.71428571428571,4.77272727272727,0.88,NA,NA,NA,NA
"7403",4.91666666666667,4.83333333333333,5.375,0.96,4.72816090293345,4.79231686721023,4.77854576868218,0.977005838583255
"7404",4.5,4.41666666666667,4.76190476190476,0.84,4.08769686130837,4.47811510757132,4.1192988232514,0.844082725866193
"7405",4.5,4.25,5,0.92,4.14126868206032,4.32479431538395,4.19841557835149,0.937621911589797
"7406",4.5,4.4,5.54545454545455,0.88,4.40277410096827,4.73397548131883,4.47113137646991,0.905189349827376
"7407",3.88888888888889,3.83333333333333,5.47619047619048,0.84,4.24996268827068,4.70572987503105,4.29521402498188,0.85023790963817
"7408",4.66666666666667,4.5,5.73913043478261,0.92,4.75169207563771,4.90732032680694,4.83094265546906,0.956887071996371
"7409",4.91666666666667,4.83333333333333,5.72727272727273,0.88,4.87154720075404,5.16696183140967,4.90450897910852,0.886398720416991
"7410",5.375,5.25,6.2,0.8,5.33993069509285,6.05618604151987,5.39606352059332,0.821162512119105
"7411",4.25,4.16666666666667,5,0.88,4.09158538715344,4.3590401532628,4.12206255557351,0.883887087747859
"7412",4.16666666666667,4.08333333333333,4.85714285714286,0.84,4.11253496965263,4.40231981095009,4.12927283168707,0.840567399614245
"7413",4.125,4,4.85,0.8,4.04608863864963,4.51832091485889,4.07123637299007,0.802014017523415
"7414",4.6,4.5,5.47619047619048,0.84,4.51085004297447,5.00712260639938,4.56807147310841,0.857881359128534
"7415",5.33333333333333,5.25,5.65217391304348,0.92,4.87580839955807,5.06453919301984,4.92032315421228,0.933270188612861
"7416",3.91666666666667,3.83333333333333,5.45454545454545,0.88,4.25298326408262,4.581290038539,4.31488643832577,0.900235849550428
"7417",4.875,4.75,5.45454545454545,0.88,4.66145216114658,4.89364732862216,4.68086375478392,0.881300365129108
"7418",4.25,4.125,5.14285714285714,0.84,4.17098073064575,4.57346065339216,4.20424059344729,0.844801037266998
"7419",5.4,5.3,6.34782608695652,0.92,5.35895021416477,5.53960915098629,5.41625271582401,0.945406190603604
"7420",5.16666666666667,5,5.40909090909091,0.88,4.71529187051823,5.01753462625056,4.75179372247174,0.887702998907045
"7421",5.125,5,5.77272727272727,0.88,5.08722445589329,5.30123843684154,5.21647459897796,0.955278310809354
"7422",4.33333333333333,4.16666666666667,5.14285714285714,0.84,4.35040002203571,4.75189432568823,4.38210805135447,0.844532697984946
"7423",4,3.92857142857143,4.85714285714286,0.84,4.04209652834967,4.44383871363943,4.07627989869014,0.844929849287491
"7424",4.33333333333333,4.16666666666667,4.90476190476191,0.84,4.06277113657429,4.50373232681532,4.10596692348187,0.848718179642204
"7425",4.6,4.5,5.30434782608696,0.92,4.38902878663621,4.57489463247818,4.44311257533392,0.936941943824848
"7426",4.33333333333333,4.25,5.1304347826087,0.92,4.25854813059725,4.40156365002175,4.27908780189598,0.921343429586596
"7427",4.41666666666667,4.33333333333333,6,0.88,4.64402152887567,4.97768287924354,4.70650496914862,0.902905763276548
"7428",4,3.91666666666667,5.26086956521739,0.92,4.01933751138534,4.20248099510947,4.07225619678837,0.934613576826468
"7429",5.16666666666667,5,6.3,0.8,5.23789544303787,5.82977518667837,5.27039930698016,0.80652584407722
"7430",3.8,3.75,5.17391304347826,0.92,NA,NA,NA,NA
"7431",3.88888888888889,3.83333333333333,4.76190476190476,0.84,3.96566265962252,4.28639638210544,3.98694841580542,0.841216845318738
"7432",3.8,3.7,5.14285714285714,0.84,4.02279703883135,4.51460782741805,4.08690452817384,0.859436621302464
"7433",4.375,4.25,5.3,0.8,4.22615868368183,4.91374584825233,4.28703345642806,0.817700899197255
"7434",4,3.9,5.71428571428571,0.84,4.32018741451977,4.83492727956978,4.41000205274857,0.876945481126229
